file                                             format  type  num_seqs    sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S033_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     26,646  6,661,500      250      250      250  125  250  125        0  250   97.54   92.78
S033_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     26,646  6,661,500      250      250      250  125  250  125        0  250   97.26   91.93
S034_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     27,014  6,753,478      228      250      250  250  250  250        0  250   97.41   92.52
S034_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     27,014  6,753,329      187      250      250  250  250  250        0  250   97.15   91.83
S035_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     27,592  6,897,995      245      250      250  250  250  250        0  250   97.43   92.67
S035_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     27,592  6,898,000      250      250      250  125  250  125        0  250   97.18   91.93
S036_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     25,264  6,315,854      104      250      250  250  250  250        0  250   97.66   92.97
S036_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     25,264  6,315,854      104      250      250  250  250  250        0  250   97.42   92.28
S037_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     26,839  6,709,750      250      250      250  125  250  125        0  250   97.56   92.86
S037_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     26,839  6,709,750      250      250      250  125  250  125        0  250   97.24   91.89
S038_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     25,641  6,410,228      228      250      250  250  250  250        0  250   97.51   92.67
S038_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     25,641  6,410,212      224      250      250  250  250  250        0  250   97.21   91.94
S039_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     26,576  6,644,000      250      250      250  125  250  125        0  250   97.58   92.98
S039_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     26,576  6,643,978      237      250      250  250  250  250        0  250   97.36   92.27
S040_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA        169     42,250      250      250      250  125  250  125        0  250   97.05   91.74
S040_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA        169     42,250      250      250      250  125  250  125        0  250   96.87   91.18
S041_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA         34      8,500      250      250      250  125  250  125        0  250   97.36   92.39
S041_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA         34      8,500      250      250      250  125  250  125        0  250   96.14   90.27
S042_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     39,412  9,852,949      199      250      250  250  250  250        0  250   97.38   92.54
S042_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     39,412  9,852,950      222      250      250  250  250  250        0  250   96.89   91.26
S043_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA        101     25,250      250      250      250  125  250  125        0  250    97.5   92.71
S043_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA        101     25,250      250      250      250  125  250  125        0  250   97.48   92.21
S044_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA         20      5,000      250      250      250  125  250  125        0  250      94   87.46
S044_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA         20      5,000      250      250      250  125  250  125        0  250   93.52   86.62
S045_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA        888    222,000      250      250      250  125  250  125        0  250   98.06   94.06
S045_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA        888    222,000      250      250      250  125  250  125        0  250   97.42   92.05
S046_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     37,530  9,382,500      250      250      250  125  250  125        0  250    97.7   93.15
S046_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     37,530  9,382,442      214      250      250  250  250  250        0  250    97.3   92.06
S047_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          3        750      250      250      250  125  250  125        0  250   98.93   96.67
S047_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          3        750      250      250      250  125  250  125        0  250   99.47   97.73
