file                                        format  type  num_seqs    sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S033_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,614  3,653,500      250      250      250  125  250  125        0  250   97.26   92.32
S033_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,614  3,653,500      250      250      250  125  250  125        0  250   96.82   91.34
S034_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,900  3,725,000      250      250      250  125  250  125        0  250   97.23    92.2
S034_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,900  3,725,000      250      250      250  125  250  125        0  250   96.84   91.41
S035_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,642  3,660,500      250      250      250  125  250  125        0  250   97.15   92.15
S035_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,642  3,660,500      250      250      250  125  250  125        0  250   96.78   91.39
S036_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,718  3,679,500      250      250      250  125  250  125        0  250    97.2   92.15
S036_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,718  3,679,500      250      250      250  125  250  125        0  250   96.74   91.25
S037_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,630  3,657,500      250      250      250  125  250  125        0  250   97.26   92.29
S037_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,630  3,657,500      250      250      250  125  250  125        0  250   96.86   91.34
S038_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,126  3,531,500      250      250      250  125  250  125        0  250    97.2   92.09
S038_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,126  3,531,500      250      250      250  125  250  125        0  250   96.75   91.21
S039_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     14,613  3,653,250      250      250      250  125  250  125        0  250   97.31    92.5
S039_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     14,613  3,653,250      250      250      250  125  250  125        0  250   97.04   91.86
S040_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA         78     19,500      250      250      250  125  250  125        0  250   97.77   93.27
S040_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA         78     19,500      250      250      250  125  250  125        0  250   97.78   92.81
S041_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA         11      2,750      250      250      250  125  250  125        0  250   97.56   93.49
S041_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA         11      2,750      250      250      250  125  250  125        0  250   98.76   95.16
S042_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     21,908  5,477,000      250      250      250  125  250  125        0  250   97.16   92.17
S042_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     21,908  5,477,000      250      250      250  125  250  125        0  250   96.56   90.83
S043_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA         34      8,500      250      250      250  125  250  125        0  250   97.76   93.22
S043_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA         34      8,500      250      250      250  125  250  125        0  250   97.27   92.05
S044_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    95.6    81.6
S044_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    95.6    84.8
S045_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA        526    131,500      250      250      250  125  250  125        0  250   97.59   93.17
S045_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA        526    131,500      250      250      250  125  250  125        0  250   97.19   91.89
S046_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     21,282  5,320,500      250      250      250  125  250  125        0  250   97.41   92.71
S046_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA     21,282  5,320,500      250      250      250  125  250  125        0  250   96.92   91.54
S047_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    96.4    94.4
S047_FKDL240081149-1A_HCGM3DRX5_L2_2.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    59.2    51.6
