file                                             format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S001_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     48,068  12,016,856      234      250      250  250  250  250        0  250   97.94   93.97
S001_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     48,068  12,016,721      132      250      250  250  250  250        0  250   98.07   94.06
S002_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     49,358  12,339,162      203      250      250  250  250  250        0  250   97.68   93.34
S002_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     49,358  12,338,900      153      250      250  250  250  250        0  250   97.75   93.23
S003_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     40,510  10,127,269      234      250      250  250  250  250        0  250   97.79    93.7
S003_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     40,510  10,126,971      158      250      250  250  250  250        0  250   98.05   94.14
S004_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     43,638  10,909,151      233      250      250  250  250  250        0  250   98.11   94.34
S004_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     43,638  10,909,069      175      250      250  250  250  250        0  250   98.15   94.18
S005_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     45,967  11,491,499      181      250      250  250  250  250        0  250   97.95   94.08
S005_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     45,967  11,491,297      112      250      250  250  250  250        0  250   98.02   93.91
S006_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     47,460  11,864,903      201      250      250  250  250  250        0  250   97.78   93.56
S006_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     47,460  11,864,895      170      250      250  250  250  250        0  250   97.86   93.44
S007_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA     46,864  11,715,838      202      250      250  250  250  250        0  250   97.76   93.61
S007_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA     46,864  11,715,905      177      250      250  250  250  250        0  250   97.88   93.73
S008_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA        250      62,500      250      250      250  125  250  125        0  250   97.77   93.79
S008_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA        250      62,500      250      250      250  125  250  125        0  250   97.56   93.03
S009_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250     100    98.4
S009_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250     100    97.2
S010_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250     100    98.4
S010_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250    99.6    97.6
S011_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250     100    98.8
S011_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250    99.6    98.4
S012_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250      85    70.6
S012_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250    94.2    82.8
S013_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250    99.4    96.6
S013_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA          2         500      250      250      250  125  250  125        0  250    99.4      96
S014_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz  FASTQ   DNA        295      73,750      250      250      250  125  250  125        0  250   97.44   92.94
S014_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz  FASTQ   DNA        295      73,750      250      250      250  125  250  125        0  250   97.78   93.31
S016_FKDL240081149-1A_H7H7NDRX5_flt_R1.fastq.gz                       0           0        0        0        0    0    0    0        0    0       0       0
S016_FKDL240081149-1A_H7H7NDRX5_flt_R2.fastq.gz                       0           0        0        0        0    0    0    0        0    0       0       0
