file                                             format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S001_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     60,530  15,131,669      169      250      250  250  250  250        0  250   97.73   93.42
S001_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     60,530  15,131,538      118      250      250  250  250  250        0  250   97.84   93.32
S002_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     66,228  16,556,040      175      250      250  250  250  250        0  250   97.47   92.79
S002_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     66,228  16,556,592      195      250      250  250  250  250        0  250   97.32   92.21
S003_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     53,496  13,373,360      157      250      250  250  250  250        0  250   97.55   93.02
S003_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     53,496  13,373,459      179      250      250  250  250  250        0  250   97.77   93.28
S004_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     54,841  13,709,684      161      250      250  250  250  250        0  250   97.77   93.52
S004_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     54,841  13,709,938      206      250      250  250  250  250        0  250   97.82   93.23
S005_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     48,930  12,231,769      148      250      250  250  250  250        0  250   97.62   93.28
S005_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     48,930  12,231,761      102      250      250  250  250  250        0  250   97.67   93.03
S006_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     63,393  15,847,397      117      250      250  250  250  250        0  250   97.55      93
S006_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     63,393  15,847,529      127      250      250  250  250  250        0  250   97.37   92.33
S007_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA     62,152  15,537,382      182      250      250  250  250  250        0  250   97.45    92.9
S007_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA     62,152  15,537,517      148      250      250  250  250  250        0  250   97.39   92.55
S008_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA        328      82,000      250      250      250  125  250  125        0  250   97.88    93.5
S008_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA        328      82,000      250      250      250  125  250  125        0  250   98.01   93.69
S014_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz  FASTQ   DNA        377      94,250      250      250      250  125  250  125        0  250   97.65   93.11
S014_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz  FASTQ   DNA        377      94,250      250      250      250  125  250  125        0  250   97.72    92.8
S016_FKDL240081149-1A_H7TF5DRX5_flt_R1.fastq.gz                       0           0        0        0        0    0    0    0        0    0       0       0
S016_FKDL240081149-1A_H7TF5DRX5_flt_R2.fastq.gz                       0           0        0        0        0    0    0    0        0    0       0       0
