file                                        format  type  num_seqs    sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S001_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     24,841  6,210,250      250      250      250  125  250  125        0  250    97.6   93.39
S002_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     26,473  6,618,250      250      250      250  125  250  125        0  250   97.48   93.08
S003_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     21,233  5,308,250      250      250      250  125  250  125        0  250   97.45   93.14
S004_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     23,288  5,822,000      250      250      250  125  250  125        0  250   97.65   93.49
S005_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     21,381  5,345,250      250      250      250  125  250  125        0  250   97.62   93.44
S006_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     25,000  6,250,000      250      250      250  125  250  125        0  250   97.57   93.28
S007_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA     24,732  6,183,000      250      250      250  125  250  125        0  250   97.32   92.94
S008_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA        132     33,000      250      250      250  125  250  125        0  250   98.01   94.26
S010_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    54.8      32
S012_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          2        500      250      250      250  125  250  125        0  250    92.4    83.6
S014_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA        148     37,000      250      250      250  125  250  125        0  250   97.71   93.25
S015_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          7      1,750      250      250      250  125  250  125        0  250   78.57   62.57
S016_FKDL240081149-1A_HCGM3DRX5_L2_1.fq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    94.8    91.2
