file                                             format  type  num_seqs    sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S017_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     20,217  5,054,250      250      250      250  125  250  125        0  250   97.43   92.62
S017_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     20,217  5,054,250      250      250      250  125  250  125        0  250   97.49   92.62
S018_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     22,132  5,532,939      207      250      250  250  250  250        0  250   97.52   92.85
S018_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     22,132  5,532,938      201      250      250  250  250  250        0  250   97.58   92.68
S019_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     21,946  5,486,492      242      250      250  250  250  250        0  250   97.45   92.75
S019_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     21,946  5,486,487      237      250      250  250  250  250        0  250   97.39   92.45
S020_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     20,189  5,047,218      231      250      250  250  250  250        0  250   97.44   92.55
S020_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     20,189  5,047,221      231      250      250  250  250  250        0  250   97.57   92.73
S021_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     20,220  5,055,000      250      250      250  125  250  125        0  250   97.44   92.55
S021_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     20,220  5,054,945      231      250      250  250  250  250        0  250   97.47   92.54
S022_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     21,555  5,388,750      250      250      250  125  250  125        0  250   97.48   92.72
S022_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     21,555  5,388,720      239      250      250  250  250  250        0  250   97.52   92.74
S023_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA     21,557  5,389,242      242      250      250  250  250  250        0  250   97.33    92.4
S023_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA     21,557  5,389,250      250      250      250  125  250  125        0  250   97.53   92.58
S024_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA         56     14,000      250      250      250  125  250  125        0  250   97.07   91.52
S024_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA         56     14,000      250      250      250  125  250  125        0  250   97.21   92.13
S026_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    71.2    49.6
S026_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA          1        250      250      250      250  125  250  125        0  250    69.6    45.2
S030_FKDL240081149-1A_HCGM3DRX5_flt_R1.fastq.gz  FASTQ   DNA      2,047    511,706      206      250      250  250  250  250        0  250   97.69   93.07
S030_FKDL240081149-1A_HCGM3DRX5_flt_R2.fastq.gz  FASTQ   DNA      2,047    511,750      250      250      250  125  250  125        0  250   97.96   93.61
