file                                        format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S017_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     47,941  11,985,250      250      250      250  125  250  125        0  250    97.3   92.28
S017_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     47,941  11,985,250      250      250      250  125  250  125        0  250   97.09   91.74
S018_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     54,918  13,729,500      250      250      250  125  250  125        0  250   97.23   92.26
S018_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     54,918  13,729,500      250      250      250  125  250  125        0  250   96.93   91.45
S019_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     54,100  13,525,000      250      250      250  125  250  125        0  250   97.29   92.39
S019_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     54,100  13,525,000      250      250      250  125  250  125        0  250   96.92   91.49
S020_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     45,354  11,338,500      250      250      250  125  250  125        0  250   97.29   92.22
S020_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     45,354  11,338,500      250      250      250  125  250  125        0  250   97.13   91.78
S021_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     47,477  11,869,250      250      250      250  125  250  125        0  250    97.2   92.07
S021_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     47,477  11,869,250      250      250      250  125  250  125        0  250   96.92   91.39
S022_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     52,474  13,118,500      250      250      250  125  250  125        0  250   97.29   92.33
S022_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     52,474  13,118,500      250      250      250  125  250  125        0  250   97.04   91.77
S023_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     51,387  12,846,750      250      250      250  125  250  125        0  250   97.08   91.87
S023_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA     51,387  12,846,750      250      250      250  125  250  125        0  250   96.97   91.46
S024_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA        145      36,250      250      250      250  125  250  125        0  250   96.41   90.67
S024_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA        145      36,250      250      250      250  125  250  125        0  250   96.64   90.47
S030_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA      5,099   1,274,750      250      250      250  125  250  125        0  250   97.47   92.61
S030_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA      5,099   1,274,750      250      250      250  125  250  125        0  250    97.4   92.51
S031_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250    98.8      96
S031_FKDL240081149-1A_H7TF5DRX5_L2_2.fq.gz  FASTQ   DNA          1         250      250      250      250  125  250  125        0  250    99.2    94.8
