"","input","filtered","denoised","merged","tabled","tabled2","nonchim","prop(last/first)"
"T001",451330,425245,425216,421589,421589,421589,421468,0.933835552699798
"T002",423205,401420,401396,398025,398025,398025,397993,0.940426034664052
